id,title,info
62177,Brave,brave is set in the mystical scottish highlands  where mérida is the princess of a kingdom ruled by king fergus and queen elinor. an unruly daughter and an accomplished archer  mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. in an attempt to set things right  mérida seeks out an eccentric old wise woman and is granted an ill-fated wish. also figuring into mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous lord macguffin  the surly lord macintosh  and the disagreeable lord dingwall. brendachapman markandrews stevepurcell animation adventure comedy family action fantasy scotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruins aftercreditsstinger peaceoffering womandirector courage 3d waltdisneypictures pixaranimationstudios kellymacdonald juliewalters billyconnolly release in the year 2012 lang en mediumLength
188927,Star Trek Beyond,the uss enterprise crew explores the furthest reaches of uncharted space  where they encounter a mysterious new enemy who puts them and everything the federation stands for to the test. justinlin action adventure sciencefiction sequel stranded hatred spaceopera paramountpictures badrobot perfectstormentertainment alibabapicturesgroup skydancemedia sneakyshark huahuamedia chrispine zacharyquinto karlurban release in the year 2016 lang en mediumLength
10681,WALL·E,wall·e is the last robot left on an earth that has been overrun with garbage and all humans have fled to outer space. for 700 years he has continued to try and clean up the mess  but has developed some rather interesting human-like qualities. when a ship arrives with a sleek new type of robot  wall·e thinks hes finally found a friend and stows away on the ship when it leaves. andrewstanton animation family romanticcomedy waltdisneypictures pixaranimationstudios fortyfourstudios benburtt elissaknight jeffgarlin release in the year 2008 lang en mediumLength
5174,Rush Hour 3,after an attempted assassination on ambassador han  inspector lee and detective carter are back in action as they head to paris to protect a french woman with knowledge of the triads secret leaders. lee also holds secret meetings with a united nations authority  but his personal struggles with a chinese criminal mastermind named kenji  which reveals that its lees long-lost...brother. brettratner action comedy crime thriller ambassador newlinecinema christucker jackiechan hiroyukisanada release in the year 2007 lang en mediumLength
14161,2012,"dr. adrian helmsley  part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms  learns that the earths core is heating up. he warns u.s. president thomas wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the worlds population  the entire race is doomed. meanwhile  writer jackson curtis stumbles on the same information. while the worlds leaders race to build ""arks"" to escape the impending cataclysm  curtis struggles to find a way to save his family. meanwhile  volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world. rolandemmerich action adventure sciencefiction civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind columbiapictures centropolisentertainment themarkgordoncompany farewellproductions johncusack amandapeet chiwetelejiofor release in the year 2009 lang en longMovie"
17979,A Christmas Carol,miser ebenezer scrooge is awakened on christmas eve by spirits who reveal to him his own miserable existence  what opportunities he wasted in his youth  his current cruelties  and the dire fate that awaits him if he does not change his ways. scrooge is faced with his own story of growing bitterness and meanness  and must decide what his own future will hold: death or redemption. robertzemeckis animation drama holiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdickens christmas waltdisney imagemovers garyoldman jimcarrey stevevalentine release in the year 2009 lang en mediumLength
76757,Jupiter Ascending,in a universe where human genetic material is the most precious commodity  an impoverished young earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty… lillywachowski lanawachowski sciencefiction fantasy action adventure jupiter space womandirector 3d interspeciesromance villageroadshowpictures duneentertainment anarchosproductions warnerbros. milakunis channingtatum seanbean release in the year 2015 lang en mediumLength
258489,The Legend of Tarzan,tarzan  having acclimated to life in london  is called back to his former home in the jungle to investigate the activities at a mining encampment. davidyates action adventure africa feralchild tarzan jungle animalattack villageroadshowpictures darkhorseentertainment jerryweintraubproductions ratpac-duneentertainment beaglepugfilms richeproductions villageroadshowfilmsnorthamerica alexanderskarsgård margotrobbie christophwaltz release in the year 2016 lang en mediumLength
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",siblings lucy  edmund  susan and peter step through a magical wardrobe and find the land of narnia. there  the they discover a charming  once peaceful kingdom that has been plunged into eternal winter by the evil white witch  jadis. aided by the wise and magnificent lion  aslan  the children lead narnia into a spectacular  climactic battle to be free of the witchs glacial powers forever. andrewadamson adventure family fantasy savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairy-talefigure battle narnia fantasyworld duringcreditsstinger waltdisney waldenmedia williammoseley annapopplewell skandarkeynes release in the year 2005 lang en mediumLength
246655,X-Men: Apocalypse,"after the re-emergence of the worlds first mutant  world-destroyer apocalypse  the x-men must unite to defeat his extinction level plan. bryansinger sciencefiction mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s twentiethcenturyfoxfilmcorporation ""donnerscompany"" marvelentertainment badhatharryproductions tsgentertainment kinberggenre jamesmcavoy michaelfassbender jenniferlawrence release in the year 2016 lang en mediumLength"
155,The Dark Knight,batman raises the stakes in his war on crime. with the help of lt. jim gordon and district attorney harvey dent  batman sets out to dismantle the remaining criminal organizations that plague the streets. the partnership proves to be effective  but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of gotham as the joker. christophernolan drama action crime thriller dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batman dccomics legendarypictures warnerbros. dcentertainment syncopy christianbale heathledger aaroneckhart release in the year 2008 lang en longMovie
14160,Up,carl fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. but at age 78  life seems to have passed him by  until a twist of fate and a persistent 8-year old wilderness explorer named russell gives him a new lease on life. petedocter animation comedy family adventure agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring pixaranimationstudios edasner christopherplummer jordannagai release in the year 2009 lang en mediumLength
